npc_id,intent_id,example_number,split,utterance,review_status,seed_terms
sam,armor_shield,26,test,,pending,shield | armor | armour | plate | chainmail | protection | defend | deflect | guard
sam,armor_shield,27,test,,pending,shield | armor | armour | plate | chainmail | protection | defend | deflect | guard
sam,armor_shield,28,test,,pending,shield | armor | armour | plate | chainmail | protection | defend | deflect | guard
sam,armor_shield,29,test,,pending,shield | armor | armour | plate | chainmail | protection | defend | deflect | guard
sam,armor_shield,30,test,,pending,shield | armor | armour | plate | chainmail | protection | defend | deflect | guard
sam,upgrade_repair,1,train,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,2,train,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,3,train,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,4,train,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,5,train,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,6,train,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,7,train,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,8,train,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,9,train,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,10,train,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,11,train,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,12,train,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,13,train,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,14,train,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,15,train,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,16,train,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,17,train,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,18,train,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,19,train,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,20,train,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,21,validation,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,22,validation,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,23,validation,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,24,validation,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,25,validation,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,26,test,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,27,test,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,28,test,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,29,test,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,upgrade_repair,30,test,,pending,upgrade | repair | fix | restore | improve | reinforce | better | strengthen | enhance
sam,rare_material,1,train,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,2,train,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,3,train,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,4,train,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,5,train,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,6,train,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,7,train,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,8,train,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,9,train,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,10,train,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,11,train,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,12,train,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,13,train,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,14,train,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,15,train,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,16,train,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,17,train,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,18,train,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,19,train,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,20,train,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,21,validation,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,22,validation,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,23,validation,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,24,validation,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,25,validation,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,26,test,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,27,test,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,28,test,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,29,test,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,rare_material,30,test,,pending,ore | metal | material | starmetal | rare | found | dungeon loot | dragon-coal | strange metal | ingot
sam,combat_war,1,train,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,2,train,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,3,train,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,4,train,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,5,train,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,6,train,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,7,train,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,8,train,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,9,train,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,10,train,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,11,train,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,12,train,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,13,train,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,14,train,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,15,train,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,16,train,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,17,train,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,18,train,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,19,train,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,20,train,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,21,validation,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,22,validation,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,23,validation,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,24,validation,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,25,validation,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,26,test,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,27,test,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,28,test,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,29,test,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,combat_war,30,test,,pending,fight | battle | war | soldier | combat | training | attack | enemy | survive | warrior
sam,teach_apprentice,1,train,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,2,train,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,3,train,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,4,train,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,5,train,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,6,train,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,7,train,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,8,train,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,9,train,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,10,train,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,11,train,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,12,train,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,13,train,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,14,train,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,15,train,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,16,train,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,17,train,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,18,train,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,19,train,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,20,train,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,21,validation,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,22,validation,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,23,validation,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,24,validation,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,25,validation,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,26,test,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,27,test,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,28,test,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,29,test,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,teach_apprentice,30,test,,pending,apprentice | learn | teach | train | show me | how do you | smith yourself | become
sam,village_defense,1,train,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,2,train,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,3,train,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,4,train,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,5,train,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,6,train,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,7,train,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,8,train,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,9,train,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,10,train,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,11,train,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,12,train,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,13,train,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,14,train,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,15,train,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,16,train,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,17,train,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,18,train,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,19,train,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,20,train,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,21,validation,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,22,validation,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,23,validation,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,24,validation,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,25,validation,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,26,test,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,27,test,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,28,test,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,29,test,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,village_defense,30,test,,pending,village | defense | protect | wall | raid | attack coming | garrison | fortify | keep safe
sam,finn,1,train,,pending,finn | kid | boy | child | young | sneaking
sam,finn,2,train,,pending,finn | kid | boy | child | young | sneaking
sam,finn,3,train,,pending,finn | kid | boy | child | young | sneaking
sam,finn,4,train,,pending,finn | kid | boy | child | young | sneaking
sam,finn,5,train,,pending,finn | kid | boy | child | young | sneaking
sam,finn,6,train,,pending,finn | kid | boy | child | young | sneaking
sam,finn,7,train,,pending,finn | kid | boy | child | young | sneaking
sam,finn,8,train,,pending,finn | kid | boy | child | young | sneaking
sam,finn,9,train,,pending,finn | kid | boy | child | young | sneaking
sam,finn,10,train,,pending,finn | kid | boy | child | young | sneaking
sam,finn,11,train,,pending,finn | kid | boy | child | young | sneaking
sam,finn,12,train,,pending,finn | kid | boy | child | young | sneaking
sam,finn,13,train,,pending,finn | kid | boy | child | young | sneaking
sam,finn,14,train,,pending,finn | kid | boy | child | young | sneaking
sam,finn,15,train,,pending,finn | kid | boy | child | young | sneaking
sam,finn,16,train,,pending,finn | kid | boy | child | young | sneaking
sam,finn,17,train,,pending,finn | kid | boy | child | young | sneaking
sam,finn,18,train,,pending,finn | kid | boy | child | young | sneaking
sam,finn,19,train,,pending,finn | kid | boy | child | young | sneaking
sam,finn,20,train,,pending,finn | kid | boy | child | young | sneaking
sam,finn,21,validation,,pending,finn | kid | boy | child | young | sneaking
sam,finn,22,validation,,pending,finn | kid | boy | child | young | sneaking
sam,finn,23,validation,,pending,finn | kid | boy | child | young | sneaking
sam,finn,24,validation,,pending,finn | kid | boy | child | young | sneaking
sam,finn,25,validation,,pending,finn | kid | boy | child | young | sneaking
sam,finn,26,test,,pending,finn | kid | boy | child | young | sneaking
sam,finn,27,test,,pending,finn | kid | boy | child | young | sneaking
sam,finn,28,test,,pending,finn | kid | boy | child | young | sneaking
sam,finn,29,test,,pending,finn | kid | boy | child | young | sneaking
sam,finn,30,test,,pending,finn | kid | boy | child | young | sneaking
sam,tabitha,1,train,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,2,train,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,3,train,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,4,train,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,5,train,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,6,train,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,7,train,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,8,train,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,9,train,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,10,train,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,11,train,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,12,train,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,13,train,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,14,train,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,15,train,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,16,train,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,17,train,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,18,train,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,19,train,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,20,train,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,21,validation,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,22,validation,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,23,validation,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,24,validation,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,25,validation,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,26,test,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,27,test,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,28,test,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,29,test,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,tabitha,30,test,,pending,tabitha | elder | old woman | sage | border war | owe | debt
sam,price_cost,1,train,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,2,train,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,3,train,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,4,train,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,5,train,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,6,train,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,7,train,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,8,train,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,9,train,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,10,train,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,11,train,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,12,train,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,13,train,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,14,train,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,15,train,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,16,train,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,17,train,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,18,train,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,19,train,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,20,train,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,21,validation,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,22,validation,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,23,validation,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,24,validation,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,25,validation,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,26,test,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,27,test,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,28,test,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,29,test,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,price_cost,30,test,,pending,price | cost | how much | pay | coin | expensive | afford | charge
sam,mercenary_role,1,train,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,2,train,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,3,train,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,4,train,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,5,train,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,6,train,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,7,train,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,8,train,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,9,train,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,10,train,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,11,train,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,12,train,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,13,train,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,14,train,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,15,train,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,16,train,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,17,train,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,18,train,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,19,train,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,20,train,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,21,validation,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,22,validation,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,23,validation,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,24,validation,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,25,validation,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,26,test,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,27,test,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,28,test,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,29,test,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,mercenary_role,30,test,,pending,mercenary | warrior | weapon balance | blade tempering | armor fitting
sam,scholar_role,1,train,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,2,train,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,3,train,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,4,train,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,5,train,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,6,train,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,7,train,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,8,train,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,9,train,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,10,train,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,11,train,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,12,train,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,13,train,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,14,train,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,15,train,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,16,train,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,17,train,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,18,train,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,19,train,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,20,train,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,21,validation,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,22,validation,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,23,validation,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,24,validation,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,25,validation,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,26,test,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,27,test,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,28,test,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,29,test,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,scholar_role,30,test,,pending,scholar | magic weapons | runes | starmetal | enchanting
sam,origin_story,1,train,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,2,train,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,3,train,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,4,train,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,5,train,,pending,your past | old campaigns | veteran | soldier | war story
sam,origin_story,6,train,,pending,your past | old campaigns | veteran | soldier | war story
