gem_id,meaning_representation,target,references
viggo-challenge_train_10_percent-228,"inform(name[The Last of Us], developer[Naughty Dog], esrb[M (for Mature)], rating[excellent], genres[action-adventure, shooter], player_perspective[third person], platforms[PlayStation])",The Last of Us is an excellent third person action-adventure shooter by Naughty Dog for the PlayStation console. It's rated M (for Mature).,"[""The Last of Us is an excellent third person action-adventure shooter by Naughty Dog for the PlayStation console. It's rated M (for Mature).""]"
viggo-challenge_train_10_percent-229,"inform(name[Horizon: Zero Dawn], release_year[2017], esrb[T (for Teen)], genres[action-adventure, role-playing, shooter], player_perspective[third person], has_multiplayer[no], platforms[PlayStation])","Horizon: Zero Dawn is a role-playing third person shooter game from 2017 with a lot of action and adventure. It is a PlayStation exclusive game with no multiplayer options, and it's suitable for teenagers.","[""Horizon: Zero Dawn is a role-playing third person shooter game from 2017 with a lot of action and adventure. It is a PlayStation exclusive game with no multiplayer options, and it's suitable for teenagers.""]"
viggo-challenge_train_10_percent-230,"inform(name[Crysis], release_year[2007], genres[action-adventure, shooter], player_perspective[first person], platforms[PlayStation, Xbox, PC], available_on_steam[yes], has_linux_release[no], has_mac_release[no])","Crysis is an action-adventure first person shooter that was released in 2007 for PlayStation, Xbox, and PC. It's available on Steam, but it doesn't have a Mac or Linux release.","[""Crysis is an action-adventure first person shooter that was released in 2007 for PlayStation, Xbox, and PC. It's available on Steam, but it doesn't have a Mac or Linux release.""]"
viggo-challenge_train_10_percent-231,"inform(name[Need for Speed: The Run], release_year[2011], developer[Firebrand Games], genres[driving/racing], player_perspective[first person, third person])",Need for Speed: The Run is a racing game developed by Firebrand Games in 2011. The game offers both first person and third person perspectives.,['Need for Speed: The Run is a racing game developed by Firebrand Games in 2011. The game offers both first person and third person perspectives.']
viggo-challenge_train_10_percent-232,"inform(name[Super Mario World], release_year[1990], developer[Nintendo EAD], esrb[E (for Everyone)], genres[platformer], player_perspective[side view], has_multiplayer[yes], platforms[Nintendo])",Super Mario World is a 1990 platformer with a side view by Nintendo EAD available for the Nintendo. It has multiplayer and is rated E (for Everyone).,['Super Mario World is a 1990 platformer with a side view by Nintendo EAD available for the Nintendo. It has multiplayer and is rated E (for Everyone).']
viggo-challenge_train_10_percent-233,"inform(name[A Way Out], rating[good], genres[action-adventure], player_perspective[third person], platforms[PlayStation, Xbox, PC], available_on_steam[no], has_linux_release[no], has_mac_release[no])","A Way Out is a good third person action-adventure game for PlayStation, Xbox and PC. It's not on Steam, Linux, or Mac.","[""A Way Out is a good third person action-adventure game for PlayStation, Xbox and PC. It's not on Steam, Linux, or Mac.""]"
viggo-challenge_train_10_percent-234,"inform(name[Football Manager 2015], release_year[2014], developer[Sports Interactive], genres[simulation, sport, strategy])","Football Manager 2015 is a sport-strategy simulator, released in 2014 by Sports Interactive.","['Football Manager 2015 is a sport-strategy simulator, released in 2014 by Sports Interactive.']"
viggo-challenge_train_10_percent-235,"inform(name[Trivial Pursuit], developer[Electronic Arts], rating[poor], genres[trivia/board game], has_multiplayer[yes])","Trivial Pursuit is a trivia/board game developed by Electronic Arts. The game does offer multiplayer, but was received poorly by critics.","['Trivial Pursuit is a trivia/board game developed by Electronic Arts. The game does offer multiplayer, but was received poorly by critics.']"
viggo-challenge_train_10_percent-236,"inform(name[MotorStorm: Apocalypse], release_year[2011], esrb[T (for Teen)], genres[vehicular combat])",MotorStorm: Apocalypse is a vehicular combat game from 2011 that is rated T (for Teen).,['MotorStorm: Apocalypse is a vehicular combat game from 2011 that is rated T (for Teen).']
viggo-challenge_train_10_percent-237,"inform(name[The Vanishing of Ethan Carter], genres[adventure, indie], has_multiplayer[no])",The Vanishing of Ethan Carter is an indie adventure game with no multiplayer support.,['The Vanishing of Ethan Carter is an indie adventure game with no multiplayer support.']
viggo-challenge_train_10_percent-238,"inform(name[Age of Empires II: The Age of Kings], genres[real-time strategy], player_perspective[bird view], platforms[PlayStation, PC], available_on_steam[no], has_linux_release[no], has_mac_release[yes])","Age of Empires II: The Age of Kings is a real-time, bird view strategy game that can be played on PlayStation or PC. While it's not available on Steam and it doesn't have a Linux release, you can play it on Mac.","[""Age of Empires II: The Age of Kings is a real-time, bird view strategy game that can be played on PlayStation or PC. While it's not available on Steam and it doesn't have a Linux release, you can play it on Mac.""]"
viggo-challenge_train_10_percent-239,"inform(name[Metal Gear Solid 3: Snake Eater], release_year[2004], esrb[M (for Mature)], genres[action-adventure, shooter, tactical], has_multiplayer[no])",Metal Gear Solid 3: Snake Eater is a tactical action-adventure shooter with no multiplayer. It is rated M (for Mature) and was released in 2004.,['Metal Gear Solid 3: Snake Eater is a tactical action-adventure shooter with no multiplayer. It is rated M (for Mature) and was released in 2004.']
viggo-challenge_train_10_percent-240,"inform(name[Far Cry 3], release_year[2012], esrb[M (for Mature)], genres[action-adventure, shooter], player_perspective[first person], has_multiplayer[yes])","Far Cry 3 is a multiplayer action-adventure first person shooter. It is rated M (for Mature), and was released in 2012.","['Far Cry 3 is a multiplayer action-adventure first person shooter. It is rated M (for Mature), and was released in 2012.']"
viggo-challenge_train_10_percent-241,"inform(name[The Legend of Zelda: Ocarina of Time], release_year[1998], developer[Nintendo EAD], esrb[E (for Everyone)], rating[excellent], genres[action-adventure, puzzle, role-playing], player_perspective[bird view, third person], has_multiplayer[no])",There's also The Legend of Zelda: Ocarina of Time (rated E) from 1998. This single-player game was made by Nintendo EAD and is an excellent rated action-adventure puzzle RPG. It's views are bird and third.,"[""There's also The Legend of Zelda: Ocarina of Time (rated E) from 1998. This single-player game was made by Nintendo EAD and is an excellent rated action-adventure puzzle RPG. It's views are bird and third.""]"
viggo-challenge_train_10_percent-242,"inform(name[Metroid Prime Pinball], release_year[2005], developer[Fuse Games], rating[average], genres[pinball, puzzle], has_multiplayer[yes], platforms[Nintendo])","Metroid Prime Pinball was released by Fuse Games for Nintendo consoles in 2005, and features a puzzle pinball gameplay. It received only average reviews, but it has a multiplayer mode.","['Metroid Prime Pinball was released by Fuse Games for Nintendo consoles in 2005, and features a puzzle pinball gameplay. It received only average reviews, but it has a multiplayer mode.']"
viggo-challenge_train_10_percent-243,"inform(name[Assetto Corsa], release_year[2014], genres[driving/racing, simulation, sport], player_perspective[first person, third person], platforms[PlayStation, Xbox, PC], available_on_steam[yes], has_linux_release[yes], has_mac_release[no])","Assetto Corsa is a first and third person sport racing simulation game from 2014. It runs on PlayStation, Xbox, and PC, and it is available on Steam. It does not have a release for Mac but does for Linux.","['Assetto Corsa is a first and third person sport racing simulation game from 2014. It runs on PlayStation, Xbox, and PC, and it is available on Steam. It does not have a release for Mac but does for Linux.']"
viggo-challenge_train_10_percent-244,"inform(name[Madden NFL 15], developer[EA Tiburon], rating[average], genres[simulation, sport], has_multiplayer[yes], platforms[PlayStation, Xbox])","EA Tiburon made Madden NFL 15 and as you might expect it's your average sports simulator. You can pick it up for the big two, Xbox and PlayStation, and play multiplayer through Xbox Live and the PlayStation Network.","[""EA Tiburon made Madden NFL 15 and as you might expect it's your average sports simulator. You can pick it up for the big two, Xbox and PlayStation, and play multiplayer through Xbox Live and the PlayStation Network.""]"
viggo-challenge_train_10_percent-245,"inform(name[Far Cry 3], genres[action-adventure, shooter], platforms[PlayStation, Xbox, PC], available_on_steam[yes], has_linux_release[no], has_mac_release[no])","Far Cry 3 is an action-adventure shooter game available for the PlayStation, Xbox, and PC, but not Linux or Mac. You can get it on Steam.","['Far Cry 3 is an action-adventure shooter game available for the PlayStation, Xbox, and PC, but not Linux or Mac. You can get it on Steam.']"
viggo-challenge_train_10_percent-246,"inform(name[The Vanishing of Ethan Carter], release_year[2014], rating[average], genres[adventure, indie])",The Vanishing of Ethan Carter is an average indie adventure game that came out in 2014.,['The Vanishing of Ethan Carter is an average indie adventure game that came out in 2014.']
viggo-challenge_train_10_percent-247,"inform(name[Need for Speed: The Run], release_year[2011], developer[Firebrand Games], esrb[T (for Teen)], rating[average], genres[driving/racing], has_multiplayer[yes])","If you like driving/racing games with multiplayer, Need for Speed: The Run is an average game. It was released in 2011 by Firebrand Games and is rated T (for Teen).","['If you like driving/racing games with multiplayer, Need for Speed: The Run is an average game. It was released in 2011 by Firebrand Games and is rated T (for Teen).']"
viggo-challenge_train_10_percent-248,"inform(name[Battlefield V], exp_release_date[October 16, 2018], genres[action, shooter], player_perspective[first person], platforms[PlayStation, Xbox, PC])","Battlefield V is an upcoming first person action shooter you can play on most platforms including PlayStation, Xbox, and PC. It will be released on October 16, 2018.","['Battlefield V is an upcoming first person action shooter you can play on most platforms including PlayStation, Xbox, and PC. It will be released on October 16, 2018.']"
viggo-challenge_train_10_percent-249,"inform(name[Shadow of the Tomb Raider], exp_release_date[September 14, 2018], developer[Eidos Montréal], genres[adventure, shooter], player_perspective[third person], platforms[PlayStation, Xbox, PC])","Shadow of the Tomb Raider is a third person, adventure, shooter game by the developer Eidos Montréal. It will be released on PlayStation, Xbox, and PC. Its expected release date is September 14, 2018.","['Shadow of the Tomb Raider is a third person, adventure, shooter game by the developer Eidos Montréal. It will be released on PlayStation, Xbox, and PC. Its expected release date is September 14, 2018.']"
viggo-challenge_train_10_percent-250,"inform(name[The Room], developer[Fireproof Games], rating[excellent], genres[indie, point-and-click, puzzle], has_multiplayer[no])",The Room by Fireproof Games is an indie point-and-click single-player puzzle game. It has excellent ratings.,['The Room by Fireproof Games is an indie point-and-click single-player puzzle game. It has excellent ratings.']
viggo-challenge_train_10_percent-251,"inform(name[Outlast II], developer[Red Barrels], esrb[M (for Mature)], rating[average], genres[adventure, indie])",Outlast II by Red Barrels is an indie adventure game with average ratings. It is rated M (for Mature.,['Outlast II by Red Barrels is an indie adventure game with average ratings. It is rated M (for Mature.']
viggo-challenge_train_10_percent-252,"inform(name[The Vanishing of Ethan Carter], release_year[2014], genres[adventure, indie], player_perspective[first person], has_multiplayer[no])","If you enjoy indie adventure games with a first person perspective, try The Vanishing of Ethan Carter. It came out in 2014. It doesn't have multiplayer support.","[""If you enjoy indie adventure games with a first person perspective, try The Vanishing of Ethan Carter. It came out in 2014. It doesn't have multiplayer support.""]"
viggo-challenge_train_10_percent-253,"inform(name[The Vanishing of Ethan Carter], release_year[2014], developer[The Astronauts], rating[average], genres[adventure, indie], player_perspective[first person], has_multiplayer[no])",The Vanishing of Ethan Carter was developed by The Astronauts and released in 2014. It is a first person indie adventure game. This single-player game received an average rating.,['The Vanishing of Ethan Carter was developed by The Astronauts and released in 2014. It is a first person indie adventure game. This single-player game received an average rating.']
viggo-challenge_train_10_percent-254,"inform(name[NBA 2K16], release_year[2015], genres[sport], player_perspective[third person], platforms[PlayStation, Xbox, PC], has_linux_release[no], has_mac_release[no])","NBA 2K16 is a third person sport game that released in 2015 on PlayStation, Xbox, and PC. It has no Linux or Mac versions.","['NBA 2K16 is a third person sport game that released in 2015 on PlayStation, Xbox, and PC. It has no Linux or Mac versions.']"
viggo-challenge_train_10_percent-255,"inform(name[Commandos: Behind Enemy Lines], esrb[T (for Teen)], genres[strategy, tactical], platforms[PC], available_on_steam[yes])","According to the Entertainment and Ratings Board, the tactical and strategy game Commandos: Behind Enemy Lines, is suitable for Teenagers. It is a PC game which is also available on Steam.","['According to the Entertainment and Ratings Board, the tactical and strategy game Commandos: Behind Enemy Lines, is suitable for Teenagers. It is a PC game which is also available on Steam.']"
viggo-challenge_train_10_percent-256,"inform(name[Age of Empires II: The Age of Kings], developer[Ensemble Studios], esrb[T (for Teen)], rating[good], genres[real-time strategy], player_perspective[bird view])","Age of Empires II: The Age of Kings is a good real-time strategy game that has a bird view. Ensemble Studios developed it, and it is rated T (for Teen).","['Age of Empires II: The Age of Kings is a good real-time strategy game that has a bird view. Ensemble Studios developed it, and it is rated T (for Teen).']"
viggo-challenge_train_10_percent-257,"inform(name[The Legend of Zelda: Ocarina of Time], esrb[E (for Everyone)], genres[action-adventure, puzzle, role-playing], player_perspective[bird view, third person], has_multiplayer[no], platforms[Nintendo])","The Legend of Zelda: Ocarina of Time is an action-adventure role-playing puzzle game available for Nintendo. The game is played in third person and bird's view and is rated E, but doesn't have multiplayer.","[""The Legend of Zelda: Ocarina of Time is an action-adventure role-playing puzzle game available for Nintendo. The game is played in third person and bird's view and is rated E, but doesn't have multiplayer.""]"
viggo-challenge_train_10_percent-258,"inform(name[Need for Speed: Payback], release_year[2017], rating[poor], genres[driving/racing], platforms[PlayStation, Xbox, PC], available_on_steam[no], has_linux_release[no], has_mac_release[no])","Need for Speed: Payback is a poor driving/racing game that released in 2017 on PlayStation, Xbox, and PC. It isn't available on Steam and doesn't have a Linux or Mac version.","[""Need for Speed: Payback is a poor driving/racing game that released in 2017 on PlayStation, Xbox, and PC. It isn't available on Steam and doesn't have a Linux or Mac version.""]"
viggo-challenge_train_10_percent-259,"inform(name[Need for Speed: Payback], esrb[T (for Teen)], rating[poor], genres[driving/racing], has_multiplayer[yes], platforms[PlayStation, Xbox, PC], has_linux_release[no], has_mac_release[no])","A poor multiplayer driving/racing game is Need For Speed: Payback. It was released on PlayStation and Xbox. It was on PC, too, but not on Mac, nor Linux. It is rated T (for Teen).","['A poor multiplayer driving/racing game is Need For Speed: Payback. It was released on PlayStation and Xbox. It was on PC, too, but not on Mac, nor Linux. It is rated T (for Teen).']"
viggo-challenge_train_10_percent-260,"inform(name[Stronghold 2], rating[average], genres[real-time strategy, simulation])",Stronghold 2 is a real-time strategy and simulation game that has an average rating.,['Stronghold 2 is a real-time strategy and simulation game that has an average rating.']
viggo-challenge_train_10_percent-261,"inform(name[Metal Gear Solid 3: Snake Eater], developer[Konami Computer Entertainment Japan], rating[excellent], genres[action-adventure, shooter, tactical], player_perspective[bird view, first person, third person], has_multiplayer[no], platforms[PlayStation])","An excellent action-adventure tactical shooter for PlayStation is Metal Gear Solid 3: Snake Eater, developed by Konami Computer Entertainment Japan. It allows the player to choose among bird view, and first or third person. It does not have multiplayer.","['An excellent action-adventure tactical shooter for PlayStation is Metal Gear Solid 3: Snake Eater, developed by Konami Computer Entertainment Japan. It allows the player to choose among bird view, and first or third person. It does not have multiplayer.']"
viggo-challenge_train_10_percent-262,"inform(name[God of War], release_year[2018], developer[SIE Santa Monica Studio], rating[excellent], genres[action-adventure, platformer, role-playing], player_perspective[third person], has_multiplayer[no], platforms[PlayStation])","God of War is a third person, action-adventure role-playing platformer released on PlayStation in 2018. It was developed by SIE Santa Monica Studio and has excellent ratings. It has no multiplayer.","['God of War is a third person, action-adventure role-playing platformer released on PlayStation in 2018. It was developed by SIE Santa Monica Studio and has excellent ratings. It has no multiplayer.']"
viggo-challenge_train_10_percent-263,"inform(name[A Way Out], release_year[2018], esrb[M (for Mature)], genres[action-adventure], platforms[PlayStation, Xbox, PC], available_on_steam[no], has_linux_release[no], has_mac_release[no])","An M-rated action-adventure game released in 2018 is A Way Out. This game is available on PlayStation, Xbox, and PC, but don't excpect it to work on Linux or Mac, nor can you purchase it on Steam.","[""An M-rated action-adventure game released in 2018 is A Way Out. This game is available on PlayStation, Xbox, and PC, but don't excpect it to work on Linux or Mac, nor can you purchase it on Steam.""]"
viggo-challenge_train_10_percent-264,"inform(name[Horizon: Zero Dawn], release_year[2017], rating[excellent], genres[action-adventure, role-playing, shooter], player_perspective[third person], platforms[PlayStation])",Horizon: Zero Dawn is a third person action-adventure role-playing shooter that released in 2017 as a PlayStation exclusive. The game received excellent reviews from players.,['Horizon: Zero Dawn is a third person action-adventure role-playing shooter that released in 2017 as a PlayStation exclusive. The game received excellent reviews from players.']
viggo-challenge_train_10_percent-265,"inform(name[Undertale], rating[excellent], genres[adventure, indie, role-playing], platforms[PlayStation, Nintendo Switch, PC], available_on_steam[yes], has_linux_release[yes], has_mac_release[yes])","Undertale is an excellent indie adventure role-playing game. It is availabe for PlayStation, Nintendo Switch, and PC, and was also released for Steam, Linux, and Mac.","['Undertale is an excellent indie adventure role-playing game. It is availabe for PlayStation, Nintendo Switch, and PC, and was also released for Steam, Linux, and Mac.']"
viggo-challenge_train_10_percent-266,"inform(name[Crysis], release_year[2007], developer[Crytek Frankfurt], rating[good], genres[action-adventure, shooter], player_perspective[first person])",Crysis is a pretty good first person shooter with a lot of action and adventure. It was developed by Crytek Frankfurt in 2007.,['Crysis is a pretty good first person shooter with a lot of action and adventure. It was developed by Crytek Frankfurt in 2007.']
viggo-challenge_train_10_percent-267,"inform(name[Small World 2], rating[poor], genres[indie, trivia/board game], has_multiplayer[yes])",Small World 2 is a poor indie trivia/board game that features multiplayer.,['Small World 2 is a poor indie trivia/board game that features multiplayer.']
viggo-challenge_train_10_percent-268,"inform(name[SpellForce 3], release_year[2017], developer[Grimlore Games], genres[real-time strategy, role-playing], player_perspective[bird view], has_multiplayer[yes])","SpellForce 3 is a real-time strategy, role-playing game released by Grimlore Games in 2017. It has a multiplayer mode and bird view player perspective.","['SpellForce 3 is a real-time strategy, role-playing game released by Grimlore Games in 2017. It has a multiplayer mode and bird view player perspective.']"
viggo-challenge_train_10_percent-269,"inform(name[Might & Magic: Heroes VI], release_year[2011], rating[average], genres[role-playing, turn-based strategy], player_perspective[bird view], has_multiplayer[yes])","Might & Magic: Heroes VI is a bird view, role-playing turn-based strategy game released in 2011. It has only an average rating, but has multiplayer.","['Might & Magic: Heroes VI is a bird view, role-playing turn-based strategy game released in 2011. It has only an average rating, but has multiplayer.']"
viggo-challenge_train_10_percent-270,"inform(name[Half-Life 2], release_year[2004], esrb[M (for Mature)], genres[shooter], has_multiplayer[no], platforms[PlayStation, Xbox, PC], has_linux_release[yes], has_mac_release[yes])","Half-Life 2 is an M-rated single-player shooter. It was released in 2004 on PlayStation, Xbox, and PC with both a Linux and Mac release.","['Half-Life 2 is an M-rated single-player shooter. It was released in 2004 on PlayStation, Xbox, and PC with both a Linux and Mac release.']"
viggo-challenge_train_10_percent-271,"inform(name[Quantum Break], release_year[2016], developer[Remedy Entertainment], rating[average], genres[adventure, shooter], player_perspective[third person])","Quantum Break is considered an average third person shooter, an adventure game developed by Remedy Entertainment and released in 2016.","['Quantum Break is considered an average third person shooter, an adventure game developed by Remedy Entertainment and released in 2016.']"
viggo-challenge_train_10_percent-272,"inform(name[Tomb Raider: The Angel of Darkness], release_year[2003], genres[action-adventure, shooter], player_perspective[third person], platforms[PlayStation, PC], available_on_steam[yes])",Tomb Raider: The Angel of Darkness is a third person action-adventure shooter from 2003. You can play it on PlayStation or get it on Steam for PC.,['Tomb Raider: The Angel of Darkness is a third person action-adventure shooter from 2003. You can play it on PlayStation or get it on Steam for PC.']
viggo-challenge_train_10_percent-273,"inform(name[Quantum Break], release_year[2016], esrb[M (for Mature)], genres[adventure, shooter])","Quantum Break is an adventure shooter that was released in the year 2016, and is rated M (for Mature).","['Quantum Break is an adventure shooter that was released in the year 2016, and is rated M (for Mature).']"
viggo-challenge_train_10_percent-274,"inform(name[Little Big Adventure], release_year[1994], rating[average], genres[action-adventure], has_multiplayer[no])","Little Big Adventure is a decent action-adventure game. Sadly, it is not multiplayer and will be hard to find, since it came out in 1994.","['Little Big Adventure is a decent action-adventure game. Sadly, it is not multiplayer and will be hard to find, since it came out in 1994.']"
viggo-challenge_train_10_percent-275,"inform(name[Bus Driver], developer[SCS Software], genres[driving/racing, indie, simulation], has_multiplayer[no], platforms[PC], available_on_steam[yes], has_linux_release[no], has_mac_release[no])",Bus Driver is an indie driving simulator with no multiplayer in it. It was developed by SCS Software for PC and Steam. It has yet to see any Linux or Mac release.,['Bus Driver is an indie driving simulator with no multiplayer in it. It was developed by SCS Software for PC and Steam. It has yet to see any Linux or Mac release.']
viggo-challenge_train_10_percent-276,"inform(name[The Crew 2], exp_release_date[June 29, 2018], developer[Ivory Tower], genres[driving/racing], player_perspective[third person], has_multiplayer[yes], platforms[PlayStation, Xbox, PC])","The Crew 2 by Ivory Tower is a multiplayer third person driving/racing game. It is expected to be released for PlayStation, Xbox, and PC on June 29, 2018.","['The Crew 2 by Ivory Tower is a multiplayer third person driving/racing game. It is expected to be released for PlayStation, Xbox, and PC on June 29, 2018.']"
viggo-challenge_train_10_percent-277,"inform(name[Need for Speed: Payback], release_year[2017], rating[poor], genres[driving/racing], platforms[PlayStation, Xbox, PC], available_on_steam[no], has_linux_release[no], has_mac_release[no])","Need for Speed: Payback is a poorly-rated driving/racing game from 2017. It runs on PlayStation, Xbox, and PC. It is not out on Mac or Linux, and is not on Steam.","['Need for Speed: Payback is a poorly-rated driving/racing game from 2017. It runs on PlayStation, Xbox, and PC. It is not out on Mac or Linux, and is not on Steam.']"
viggo-challenge_train_10_percent-278,"inform(name[NBA 2K16], release_year[2015], rating[good], genres[sport], has_multiplayer[yes], platforms[PlayStation, Xbox, PC], available_on_steam[yes])","NBA 2K16 is a good sport game for the PlayStation, Xbox and PC. It was released in 2015 and is available on Steam. The game features a multiplayer mode.","['NBA 2K16 is a good sport game for the PlayStation, Xbox and PC. It was released in 2015 and is available on Steam. The game features a multiplayer mode.']"
viggo-challenge_train_10_percent-279,"inform(name[FIFA 12], release_year[2011], rating[average], genres[simulation, sport], platforms[PlayStation, Xbox, Nintendo, PC], available_on_steam[no], has_linux_release[no], has_mac_release[yes])","FIFA 12 is your average sport simulation game, released in 2011 for the PlayStation, Xbox, Nintendo, and PC. While not available on Steam or Linux, it does have Mac support.","['FIFA 12 is your average sport simulation game, released in 2011 for the PlayStation, Xbox, Nintendo, and PC. While not available on Steam or Linux, it does have Mac support.']"
viggo-challenge_train_10_percent-280,"inform(name[Assetto Corsa], esrb[E (for Everyone)], genres[driving/racing, simulation, sport], platforms[PlayStation, Xbox, PC], has_linux_release[yes], has_mac_release[no])","Assetto Corsa is a sport racing simulator that has been released on PlayStation, Xbox, and PC, including the Linux processor but not the Mac. It is rated E (for Everyone).","['Assetto Corsa is a sport racing simulator that has been released on PlayStation, Xbox, and PC, including the Linux processor but not the Mac. It is rated E (for Everyone).']"
viggo-challenge_train_10_percent-281,"inform(name[Never Alone], release_year[2014], developer[Upper One Games], esrb[T (for Teen)], rating[average], genres[adventure, indie, platformer], player_perspective[side view], has_multiplayer[yes])",Never Alone from Upper One Games was made in 2014. It's rated T (for Teen) and has average reviews. This indie adventure platformer game has side view and multiplayer.,"[""Never Alone from Upper One Games was made in 2014. It's rated T (for Teen) and has average reviews. This indie adventure platformer game has side view and multiplayer.""]"
viggo-challenge_train_10_percent-282,"inform(name[Metroid Prime Pinball], esrb[E (for Everyone)], genres[pinball, puzzle])",Metroid Prime Pinball is a pinball puzzle game rated E (for Everyone).,['Metroid Prime Pinball is a pinball puzzle game rated E (for Everyone).']
viggo-challenge_train_10_percent-283,"inform(name[Commandos: Behind Enemy Lines], rating[good], genres[strategy, tactical], has_multiplayer[yes])","If you are into tactical strategy games, you should look into Commandos: Behind Enemy Lines. It got a good rating and even has multiplayer.","['If you are into tactical strategy games, you should look into Commandos: Behind Enemy Lines. It got a good rating and even has multiplayer.']"
viggo-challenge_train_10_percent-284,"inform(name[The Witcher 3: Wild Hunt], rating[excellent], genres[action-adventure, role-playing], player_perspective[third person], platforms[PlayStation, Xbox, PC], available_on_steam[yes], has_linux_release[no], has_mac_release[no])","The Witcher 3: Wild Hunt is a third person action-adventure role-playing game for PlayStation, Xbox, and PC via Steam. It's not available on Linux or Mac. It has received excellent reviews since its launch.","[""The Witcher 3: Wild Hunt is a third person action-adventure role-playing game for PlayStation, Xbox, and PC via Steam. It's not available on Linux or Mac. It has received excellent reviews since its launch.""]"
viggo-challenge_train_10_percent-285,"inform(name[Ori and the Blind Forest], release_year[2015], rating[excellent], genres[adventure, platformer, puzzle], player_perspective[side view], platforms[Xbox, PC], available_on_steam[yes])",Ori and the Blind Forest is an excellent side view adventure puzzle platformer. This 2015 game is on Xbox and PC through Steam.,['Ori and the Blind Forest is an excellent side view adventure puzzle platformer. This 2015 game is on Xbox and PC through Steam.']
viggo-challenge_train_10_percent-286,"inform(name[Quantum Break], release_year[2016], esrb[M (for Mature)], genres[adventure, shooter], player_perspective[third person], has_multiplayer[no])","Quantum Break is an adventure shooter that is played from the third person's perspective and is rated M (for Mature). This game came out in 2016, and you cannot play multiplayer with it.","[""Quantum Break is an adventure shooter that is played from the third person's perspective and is rated M (for Mature). This game came out in 2016, and you cannot play multiplayer with it.""]"
viggo-challenge_train_10_percent-287,"inform(name[World of Warcraft], release_year[2004], rating[good], genres[adventure, MMORPG], player_perspective[third person], platforms[PC], has_linux_release[no], has_mac_release[yes])","World of Warcraft is a good third person adventure MMORPG released in 2004 for the PC and Mac. If you are looking to run this on Linux, you are out of luck.","['World of Warcraft is a good third person adventure MMORPG released in 2004 for the PC and Mac. If you are looking to run this on Linux, you are out of luck.']"
viggo-challenge_train_10_percent-288,"inform(name[Metro 2033], rating[good], genres[action, role-playing, shooter], player_perspective[first person], has_multiplayer[no])","I've heard about Metro 2033 recently, an action first person shooter with good ratings, where you get to role-play too. It's single-player, which is no problem for me.","[""I've heard about Metro 2033 recently, an action first person shooter with good ratings, where you get to role-play too. It's single-player, which is no problem for me.""]"
viggo-challenge_train_10_percent-289,"inform(name[NBA 2K16], release_year[2015], developer[Visual Concepts], esrb[E 10+ (for Everyone 10 and Older)], rating[good], genres[sport], player_perspective[third person], has_multiplayer[yes])",NBA 2K16 is a third person sports game created by Visual Concepts that came out in 2015. It has good ratings and includes a multiplayer option. It has a ESRB rating of E 10+.,['NBA 2K16 is a third person sports game created by Visual Concepts that came out in 2015. It has good ratings and includes a multiplayer option. It has a ESRB rating of E 10+.']
viggo-challenge_train_10_percent-290,"inform(name[Spider-Man], exp_release_date[September 7, 2018], genres[action-adventure], player_perspective[third person], platforms[PlayStation])","On September 7, 2018, the new third person action-adventure game, Spider-Man, is being released. It will be available on PlayStation only.","['On September 7, 2018, the new third person action-adventure game, Spider-Man, is being released. It will be available on PlayStation only.']"
viggo-challenge_train_10_percent-291,"inform(name[Dance Dance Revolution Universe 3], developer[Konami], rating[poor], genres[music], platforms[Xbox])","If you like music games, then you should try the Xbox video game created by Konami called Dance Dance Revolution Universe 3. Note, however, that it has rather poor ratings.","['If you like music games, then you should try the Xbox video game created by Konami called Dance Dance Revolution Universe 3. Note, however, that it has rather poor ratings.']"
viggo-challenge_train_10_percent-292,"inform(name[The Vanishing of Ethan Carter], release_year[2014], rating[average], genres[adventure, indie])","The 2014 indie game, The Vanishing of Ethan Carter, is a decent adventure game.","['The 2014 indie game, The Vanishing of Ethan Carter, is a decent adventure game.']"
viggo-challenge_train_10_percent-293,"inform(name[Super Mario World], release_year[1990], developer[Nintendo EAD], esrb[E (for Everyone)], genres[platformer], player_perspective[side view], has_multiplayer[yes], platforms[Nintendo])","Nintendo's platformer Super Mario World, which was released back in 1990, is still a good choice for everyone according to the entertainment rating board. Developed by Nintendo EAD, the game offers a side view perspective and multiplayer features.","[""Nintendo's platformer Super Mario World, which was released back in 1990, is still a good choice for everyone according to the entertainment rating board. Developed by Nintendo EAD, the game offers a side view perspective and multiplayer features.""]"
viggo-challenge_train_10_percent-294,"inform(name[Metroid Prime Pinball], developer[Fuse Games], genres[pinball, puzzle], platforms[Nintendo])",Metroid Prime Pinball is a Nintendo pinball puzzle game from Fuse Games.,['Metroid Prime Pinball is a Nintendo pinball puzzle game from Fuse Games.']
viggo-challenge_train_10_percent-295,"inform(name[Call of Duty: Advanced Warfare], rating[average], genres[action, shooter], player_perspective[first person], platforms[PlayStation, Xbox, PC], available_on_steam[yes])","Call of Duty: Advanced Warfare is an action FPS that released to average reviews on PlayStation, Xbox, and PC. It's available on Steam.","[""Call of Duty: Advanced Warfare is an action FPS that released to average reviews on PlayStation, Xbox, and PC. It's available on Steam.""]"
