gem_id,meaning_representation,target,references
viggo-challenge_train_20_percent-519,"inform(name[Uncharted 4: A Thief's End], release_year[2016], rating[excellent], genres[action-adventure, shooter], platforms[PlayStation])",Uncharted 4: A Thief's End is an excellent action-adventure shooter. It was out for PlayStation in 2016.,"[""Uncharted 4: A Thief's End is an excellent action-adventure shooter. It was out for PlayStation in 2016.""]"
viggo-challenge_train_20_percent-520,"inform(name[The Legend of Zelda: Ocarina of Time], release_year[1998], rating[excellent], genres[action-adventure, puzzle, role-playing], player_perspective[bird view, third person], platforms[Nintendo])","If you want to play a great action-adventure role-playing game with puzzle solving, and you haven't played The Legend of Zelda: Ocarina of Time yet, you really should. It was released in 1998 for Nintendo consoles only. The camera swaps between a third person view and a bird view.","[""If you want to play a great action-adventure role-playing game with puzzle solving, and you haven't played The Legend of Zelda: Ocarina of Time yet, you really should. It was released in 1998 for Nintendo consoles only. The camera swaps between a third person view and a bird view.""]"
viggo-challenge_train_20_percent-521,"inform(name[Crysis], release_year[2007], genres[action-adventure, shooter], player_perspective[first person], platforms[PlayStation, Xbox, PC], available_on_steam[yes], has_linux_release[no], has_mac_release[no])","Crysis is a 2007 action-adventure, first person shooter on PlayStation, Xbox, PC, and Steam. It's currently not supported on Linux or Mac.","[""Crysis is a 2007 action-adventure, first person shooter on PlayStation, Xbox, PC, and Steam. It's currently not supported on Linux or Mac.""]"
viggo-challenge_train_20_percent-522,"inform(name[Superhot], release_year[2016], genres[indie, shooter, tactical], player_perspective[first person], has_multiplayer[no])","Superhot, from 2016, is an indie tactical FPS. The game, however, has no multiplayer.","['Superhot, from 2016, is an indie tactical FPS. The game, however, has no multiplayer.']"
viggo-challenge_train_20_percent-523,"inform(name[Metal Gear Solid 3: Snake Eater], release_year[2004], rating[excellent], genres[action-adventure, shooter, tactical], has_multiplayer[no], platforms[PlayStation])",Metal Gear Solid 3: Snake Eater is a fantastic tactical action-adventure shooter with a single-player campaign. It originally launched as a PlayStation exclusive in 2004.,['Metal Gear Solid 3: Snake Eater is a fantastic tactical action-adventure shooter with a single-player campaign. It originally launched as a PlayStation exclusive in 2004.']
viggo-challenge_train_20_percent-524,"inform(name[Ancient Cities], exp_release_date[December 1, 2018], genres[simulation, strategy], player_perspective[bird view])","Ancient Cities, a bird view perspective simulation strategy game, is set to be released on December 1, 2018.","['Ancient Cities, a bird view perspective simulation strategy game, is set to be released on December 1, 2018.']"
viggo-challenge_train_20_percent-525,"inform(name[Assetto Corsa], rating[good], genres[driving/racing, simulation, sport], player_perspective[first person, third person], has_multiplayer[yes])","Assetto Corsa is a good racing simulator. You can drive your car from first or third person view, and if you want a good multiplayer sport racing game, I'd recommend it.","[""Assetto Corsa is a good racing simulator. You can drive your car from first or third person view, and if you want a good multiplayer sport racing game, I'd recommend it.""]"
viggo-challenge_train_20_percent-526,"inform(name[Rollcage], genres[action, driving/racing], player_perspective[third person])",Rollcage will have you racing through an action narrative in the third person.,['Rollcage will have you racing through an action narrative in the third person.']
viggo-challenge_train_20_percent-527,"inform(name[Driver], release_year[1999], rating[average], genres[driving/racing, simulation])",Driver is a driving/racing simulator released in 1999 to average reviews.,['Driver is a driving/racing simulator released in 1999 to average reviews.']
viggo-challenge_train_20_percent-528,"inform(name[Little Big Adventure], release_year[1994], developer[Adeline Software International], esrb[T (for Teen)], rating[average], genres[action-adventure], player_perspective[third person], has_multiplayer[no])",An average-rated action-adventure game from 1994 is Little Big Adventure. It was released by Adeline Software International and has a T (for Teen) rating. It's a third person perspective game with no multiplayer.,"[""An average-rated action-adventure game from 1994 is Little Big Adventure. It was released by Adeline Software International and has a T (for Teen) rating. It's a third person perspective game with no multiplayer.""]"
viggo-challenge_train_20_percent-529,"inform(name[The Forest of Doom], rating[average], genres[role-playing, text adventure], platforms[PC], has_linux_release[yes], has_mac_release[yes])","The Forest of Doom is a role-playing text adventure game for PC only, with a Linux and Mac release too. If you enjoy such games, you might find this one pretty decent.","['The Forest of Doom is a role-playing text adventure game for PC only, with a Linux and Mac release too. If you enjoy such games, you might find this one pretty decent.']"
viggo-challenge_train_20_percent-530,"inform(name[Madden NFL 15], release_year[2014], genres[simulation, sport], player_perspective[bird view, third person], has_multiplayer[yes], platforms[PlayStation, Xbox])",A multiplayer sports sim from 2014 is Madden NFL 15. You can play on PlayStation and Xbox with your friends in multiplayer using a third person bird view.,['A multiplayer sports sim from 2014 is Madden NFL 15. You can play on PlayStation and Xbox with your friends in multiplayer using a third person bird view.']
viggo-challenge_train_20_percent-531,"inform(name[Max Payne], release_year[2001], developer[Remedy Entertainment], esrb[M (for Mature)], rating[good], genres[action-adventure, shooter], platforms[PlayStation, Xbox, PC])","Max Payne is a good action-adventure shooter that came out in 2001. It was developed by Remedy Entertainment for PlayStation, Xbox, and PC. Its mature themes earned it an M (for Mature) rating.","['Max Payne is a good action-adventure shooter that came out in 2001. It was developed by Remedy Entertainment for PlayStation, Xbox, and PC. Its mature themes earned it an M (for Mature) rating.']"
viggo-challenge_train_20_percent-532,"inform(name[Tom Clancy's The Division], esrb[M (for Mature)], genres[role-playing, shooter, tactical])","The tactical shooter game, Tom Clancy's The Division, has a role-playing scheme and is rated M (for Mature).","[""The tactical shooter game, Tom Clancy's The Division, has a role-playing scheme and is rated M (for Mature).""]"
viggo-challenge_train_20_percent-533,"inform(name[Horizon: Zero Dawn], release_year[2017], developer[Guerrilla Games], genres[action-adventure, role-playing, shooter], player_perspective[third person], platforms[PlayStation])","The developer Guerrilla Games released Horizon: Zero Dawn in 2017. It is on the PlayStation platform and is a third person action-adventure, role-playing, shooter.","['The developer Guerrilla Games released Horizon: Zero Dawn in 2017. It is on the PlayStation platform and is a third person action-adventure, role-playing, shooter.']"
viggo-challenge_train_20_percent-534,"inform(name[Quantum Break], release_year[2016], developer[Remedy Entertainment], rating[average], genres[adventure, shooter], player_perspective[third person])","Quantum Break is considered an average third person shooter, an adventure game developed by Remedy Entertainment and released in 2016.","['Quantum Break is considered an average third person shooter, an adventure game developed by Remedy Entertainment and released in 2016.']"
viggo-challenge_train_20_percent-535,"inform(name[NBA 2K19], exp_release_date[September 11, 2018], genres[sport], platforms[PlayStation, Xbox, Nintendo Switch, PC])","NBA 2K19 is a new sports game expected to be released on September 11, 2018, and will be available on all the major platforms, such as PlayStation, Xbox, Nintendo Switch, and PC.","['NBA 2K19 is a new sports game expected to be released on September 11, 2018, and will be available on all the major platforms, such as PlayStation, Xbox, Nintendo Switch, and PC.']"
viggo-challenge_train_20_percent-536,"inform(name[Metal Gear Solid 3: Snake Eater], release_year[2004], esrb[M (for Mature)], rating[excellent], genres[action-adventure, shooter, tactical], player_perspective[bird view, first person, third person], has_multiplayer[no])","If you like action-adventure tactical shooter games, then you should try the 2004 video game called Metal Gear Solid 3: Snake Eater that uses the first person, third person, and bird view perspectives. Unfortunately, it does not have multiplayer. It has an excellent rating and is rated M (for Mature).","['If you like action-adventure tactical shooter games, then you should try the 2004 video game called Metal Gear Solid 3: Snake Eater that uses the first person, third person, and bird view perspectives. Unfortunately, it does not have multiplayer. It has an excellent rating and is rated M (for Mature).']"
viggo-challenge_train_20_percent-537,"inform(name[Assetto Corsa], release_year[2014], genres[driving/racing, simulation, sport], player_perspective[first person, third person])",Assetto Corsa is a 2014 sport racing sim with first and third person perspectives.,['Assetto Corsa is a 2014 sport racing sim with first and third person perspectives.']
viggo-challenge_train_20_percent-538,"inform(name[Bus Driver], release_year[2014], esrb[E (for Everyone)], genres[driving/racing, indie, simulation], platforms[PC], available_on_steam[yes], has_linux_release[no], has_mac_release[no])","Bus Driver is an indie driving simulator that came out in 2014. It can be played on PC, and, though it doesn't have a Mac or a Linux release, it's available on Steam. It is rated E (for Everyone).","[""Bus Driver is an indie driving simulator that came out in 2014. It can be played on PC, and, though it doesn't have a Mac or a Linux release, it's available on Steam. It is rated E (for Everyone).""]"
viggo-challenge_train_20_percent-539,"inform(name[TrackMania Turbo], release_year[2016], developer[Nadeo], rating[good], genres[arcade, driving/racing], player_perspective[first person, third person], has_multiplayer[yes])",TrackMania Turbo from 2016 is a good arcade driving game that has multiplayer. This Nadeo game has first and third person views.,['TrackMania Turbo from 2016 is a good arcade driving game that has multiplayer. This Nadeo game has first and third person views.']
viggo-challenge_train_20_percent-540,"inform(name[Call of Duty: Advanced Warfare], release_year[2014], developer[Sledgehammer Games], genres[action, shooter], player_perspective[first person])",Call of Duty: Advanced Warfare is a first person action shooter. It was developed by Sledgehammer Games and released in 2014.,['Call of Duty: Advanced Warfare is a first person action shooter. It was developed by Sledgehammer Games and released in 2014.']
viggo-challenge_train_20_percent-541,"inform(name[The Last of Us], release_year[2013], esrb[M (for Mature)], rating[excellent], genres[action-adventure, shooter], player_perspective[third person], has_multiplayer[yes], platforms[PlayStation])","The Last of Us is an excellent action-adventure shooter game that is rated M (for Mature) and came out in 2013 for PlayStation. The game is in the third person, and you can play it multiplayer with other people.","['The Last of Us is an excellent action-adventure shooter game that is rated M (for Mature) and came out in 2013 for PlayStation. The game is in the third person, and you can play it multiplayer with other people.']"
viggo-challenge_train_20_percent-542,"inform(name[The Elder Scrolls V: Skyrim], release_year[2011], esrb[M (for Mature)], genres[adventure, role-playing])",The Elder Scrolls V: Skyrim is a mature adventure RPG from 2011.,['The Elder Scrolls V: Skyrim is a mature adventure RPG from 2011.']
viggo-challenge_train_20_percent-543,"inform(name[Super Mario World], release_year[1990], rating[excellent], genres[platformer], player_perspective[side view], platforms[Nintendo])","Super Mario World came out in 1990. It's an excellent platformer game from Nintendo, and you play with a side view.","[""Super Mario World came out in 1990. It's an excellent platformer game from Nintendo, and you play with a side view.""]"
viggo-challenge_train_20_percent-544,"inform(name[Alan Wake's American Nightmare], release_year[2012], rating[poor], genres[action-adventure, shooter], platforms[Xbox, PC], available_on_steam[yes], has_linux_release[no], has_mac_release[no])",Alan Wake's American Nightmare came out in 2012 to poor reviews. This action-adventure shooter is on Xbox and PC through Steam. There's no Linux or Mac support.,"[""Alan Wake's American Nightmare came out in 2012 to poor reviews. This action-adventure shooter is on Xbox and PC through Steam. There's no Linux or Mac support.""]"
viggo-challenge_train_20_percent-545,"inform(name[Mirror's Edge Catalyst], release_year[2016], developer[EA Digital Illusions CE], esrb[T (for Teen)], rating[average], genres[action-adventure, fighting], player_perspective[first person])","Mirror's Edge Catalyst was released in 2016 by EA Digital Illusions CE. It is an okay T-rated action-adventure game that uses fighting style for the platforming gameplay, presented entirely from a first person perspective.","[""Mirror's Edge Catalyst was released in 2016 by EA Digital Illusions CE. It is an okay T-rated action-adventure game that uses fighting style for the platforming gameplay, presented entirely from a first person perspective.""]"
viggo-challenge_train_20_percent-546,"inform(name[NHL 15], developer[EA Canada], esrb[E 10+ (for Everyone 10 and Older)], rating[average], genres[simulation, sport], player_perspective[bird view], has_multiplayer[yes], platforms[PlayStation, Xbox])",NHL 15 is an average sport simulation game by EA Canada for PlayStation and Xbox only. It's rated E 10+ (for Everyone 10 and Older). This game is played from the bird view perspective and can be played multiplayer.,"[""NHL 15 is an average sport simulation game by EA Canada for PlayStation and Xbox only. It's rated E 10+ (for Everyone 10 and Older). This game is played from the bird view perspective and can be played multiplayer.""]"
viggo-challenge_train_20_percent-547,"inform(name[Small World 2], rating[poor], genres[indie, trivia/board game], platforms[PC], has_linux_release[yes], has_mac_release[yes])","Small World 2 is an indie trivia/board game. It was released on PC, Linux, and Mac. It was rated as poor by the users.","['Small World 2 is an indie trivia/board game. It was released on PC, Linux, and Mac. It was rated as poor by the users.']"
viggo-challenge_train_20_percent-548,"inform(name[Age of Empires II: The Age of Kings], rating[good], genres[real-time strategy], platforms[PlayStation, PC], available_on_steam[no], has_linux_release[no], has_mac_release[yes])","Age of Empires II: The Age of Kings was a good real-time strategy game. It could be played on PlayStation and PC. It was released on Mac, but not Linux or Steam.","['Age of Empires II: The Age of Kings was a good real-time strategy game. It could be played on PlayStation and PC. It was released on Mac, but not Linux or Steam.']"
viggo-challenge_train_20_percent-549,"inform(name[Worms: Reloaded], release_year[2010], developer[Team17 Digital Ltd], esrb[E 10+ (for Everyone 10 and Older)], rating[average], genres[action, platformer, strategy], player_perspective[side view], has_multiplayer[yes])","Worms: Reloaded is a strategic side view platformer with a lot of action and a multiplayer mode. It was developed by Team17 Digital Ltd and came out in 2010 with an E 10+ rating, but got only mediocre reviews.","['Worms: Reloaded is a strategic side view platformer with a lot of action and a multiplayer mode. It was developed by Team17 Digital Ltd and came out in 2010 with an E 10+ rating, but got only mediocre reviews.']"
viggo-challenge_train_20_percent-550,"inform(name[Shadow of the Tomb Raider], exp_release_date[September 14, 2018], genres[adventure, shooter], player_perspective[third person])","Shadow of the Tomb Raider is expected to be released on September 14, 2018. It's a third person adventure-shooter.","[""Shadow of the Tomb Raider is expected to be released on September 14, 2018. It's a third person adventure-shooter.""]"
viggo-challenge_train_20_percent-551,"inform(name[The Sims], genres[simulation, strategy], has_multiplayer[no], platforms[PlayStation, Xbox, Nintendo, PC], available_on_steam[no])","Though it isn't available on Steam, The Sims is available on all major gaming platforms, such as PlayStation, Xbox, Nintendo, and PC. It is a simulation strategy game that does not have a multiplayer feature.","[""Though it isn't available on Steam, The Sims is available on all major gaming platforms, such as PlayStation, Xbox, Nintendo, and PC. It is a simulation strategy game that does not have a multiplayer feature.""]"
viggo-challenge_train_20_percent-552,"inform(name[Never Alone], release_year[2014], esrb[T (for Teen)], genres[adventure, indie, platformer], platforms[PlayStation, Xbox, PC], has_linux_release[yes], has_mac_release[no])","Never Alone is an adventure, indie, and platformer game. This can be played on a PlayStation, Xbox, PC, and Linux, but not on a Mac. The rating for this 2014 game is T (for Teen).","['Never Alone is an adventure, indie, and platformer game. This can be played on a PlayStation, Xbox, PC, and Linux, but not on a Mac. The rating for this 2014 game is T (for Teen).']"
viggo-challenge_train_20_percent-553,"inform(name[Metal Gear Solid 3: Snake Eater], release_year[2004], esrb[M (for Mature)], genres[action-adventure, shooter, tactical], has_multiplayer[no])",Metal Gear Solid 3: Snake Eater came out in 2004 as a single-player game only. It's a tactical shooter rated M (for Mature) with a lot of action and adventure.,"[""Metal Gear Solid 3: Snake Eater came out in 2004 as a single-player game only. It's a tactical shooter rated M (for Mature) with a lot of action and adventure.""]"
viggo-challenge_train_20_percent-554,"inform(name[Age of Wonders II: The Wizard's Throne], release_year[2002], rating[poor], genres[role-playing, turn-based strategy])","If you like role-playing games, Age of Wonders II: The Wizard's Throne is a turn-based strategy game from 2002. It has poor ratings.","[""If you like role-playing games, Age of Wonders II: The Wizard's Throne is a turn-based strategy game from 2002. It has poor ratings.""]"
viggo-challenge_train_20_percent-555,"inform(name[Dance Dance Revolution Universe 3], rating[poor], genres[music], has_multiplayer[yes], platforms[Xbox])","Dance Dance Revolution Universe 3 is a multiplayer music game release for Xbox. While featuring multiplayer, the game was received poorly by critics.","['Dance Dance Revolution Universe 3 is a multiplayer music game release for Xbox. While featuring multiplayer, the game was received poorly by critics.']"
viggo-challenge_train_20_percent-556,"inform(name[Uncharted 4: A Thief's End], developer[Naughty Dog], rating[excellent], genres[action-adventure, shooter], player_perspective[third person], platforms[PlayStation])",Uncharted 4: A Thief's End was developed by Naughty Dog. It's an excellent action-adventure shooter game that you play from the third person perspective. You can get it for PlayStation only.,"[""Uncharted 4: A Thief's End was developed by Naughty Dog. It's an excellent action-adventure shooter game that you play from the third person perspective. You can get it for PlayStation only.""]"
viggo-challenge_train_20_percent-557,"inform(name[Tom Clancy's Splinter Cell: Chaos Theory], developer[Ubisoft Montreal], rating[good], genres[action, tactical], platforms[PlayStation, Xbox, Nintendo, PC], available_on_steam[yes], has_linux_release[no], has_mac_release[no])","Tom Clancy's Splinter Cell: Chaos Theory by Ubisoft Montreal is a good action tactical game available on Steam. You can get it for PlayStation, Xbox, Nintendo and PC, but not Linux or Mac.","[""Tom Clancy's Splinter Cell: Chaos Theory by Ubisoft Montreal is a good action tactical game available on Steam. You can get it for PlayStation, Xbox, Nintendo and PC, but not Linux or Mac.""]"
viggo-challenge_train_20_percent-558,"inform(name[Need for Speed: Shift], developer[Slightly Mad Studios], esrb[E (for Everyone)], genres[driving/racing, simulation], player_perspective[first person, third person], has_multiplayer[yes])","Need for Speed: Shift was developed by Slightly Mad Studios, and was released with an E (for Everyone) rating. It's a driving/racing simulation game. It has a multiplayer option, and can be played in either first person, or third person.","[""Need for Speed: Shift was developed by Slightly Mad Studios, and was released with an E (for Everyone) rating. It's a driving/racing simulation game. It has a multiplayer option, and can be played in either first person, or third person.""]"
viggo-challenge_train_20_percent-559,"inform(name[Metroid Prime Pinball], esrb[E (for Everyone)], genres[pinball, puzzle])",Metroid Prime Pinball is a pinball puzzle game rated E.,['Metroid Prime Pinball is a pinball puzzle game rated E.']
viggo-challenge_train_20_percent-560,"inform(name[FIFA 12], developer[EA Canada], rating[average], genres[simulation, sport], player_perspective[bird view, side view])",FIFA 12 is a sport simulation game with both bird view and side view perspectives. It has received average ratings and was developed by EA Canada.,['FIFA 12 is a sport simulation game with both bird view and side view perspectives. It has received average ratings and was developed by EA Canada.']
viggo-challenge_train_20_percent-561,"inform(name[Need for Speed: The Run], release_year[2011], developer[Firebrand Games], genres[driving/racing], player_perspective[first person, third person])",Need for Speed: The Run is a racing game from Firebrand Games released on 2011. You can drive in a first person and third person perspective.,['Need for Speed: The Run is a racing game from Firebrand Games released on 2011. You can drive in a first person and third person perspective.']
viggo-challenge_train_20_percent-562,"inform(name[Guitar Hero: Smash Hits], genres[music], player_perspective[first person], has_multiplayer[yes])","Guitar Hero: Smash Hits is a music game that lets you play in a first person perspective. It even has multiplayer, so you can play with your friends.","['Guitar Hero: Smash Hits is a music game that lets you play in a first person perspective. It even has multiplayer, so you can play with your friends.']"
viggo-challenge_train_20_percent-563,"inform(name[Metroid Prime Pinball], developer[Fuse Games], esrb[E (for Everyone)], rating[average], genres[pinball, puzzle], platforms[Nintendo])",Metroid Prime Pinball is an average pinball game by Fuse Games that is rated E (for everyone). This puzzle game is only available for Nintendo.,['Metroid Prime Pinball is an average pinball game by Fuse Games that is rated E (for everyone). This puzzle game is only available for Nintendo.']
viggo-challenge_train_20_percent-564,"inform(name[The Crew 2], exp_release_date[June 29, 2018], developer[Ivory Tower], genres[driving/racing], player_perspective[third person], has_multiplayer[yes], platforms[PlayStation, Xbox, PC])","The Crew 2 is a third person driving/racing game by Ivory Tower. It has multiplayer and will be available on PlayStation, Xbox, and PC. It will be out on June 29, 2018.","['The Crew 2 is a third person driving/racing game by Ivory Tower. It has multiplayer and will be available on PlayStation, Xbox, and PC. It will be out on June 29, 2018.']"
viggo-challenge_train_20_percent-565,"inform(name[Metro 2033], release_year[2010], genres[action, role-playing, shooter], has_multiplayer[no])","Metro 2033 is a 2010 single-player action, role-playing shooter.","['Metro 2033 is a 2010 single-player action, role-playing shooter.']"
viggo-challenge_train_20_percent-566,"inform(name[The Witcher 3: Wild Hunt], release_year[2015], rating[excellent], genres[action-adventure, role-playing], has_multiplayer[no], platforms[PlayStation, Xbox, PC], available_on_steam[yes])","The Witcher 3: Wild Hunt is an excellent action-adventure role-playing title despite its lack of multiplayer. The 2015 release of the game made it to PlayStation, Xbox, PC and Steam.","['The Witcher 3: Wild Hunt is an excellent action-adventure role-playing title despite its lack of multiplayer. The 2015 release of the game made it to PlayStation, Xbox, PC and Steam.']"
viggo-challenge_train_20_percent-567,"inform(name[Tomb Raider: The Angel of Darkness], release_year[2003], esrb[T (for Teen)], genres[action-adventure, shooter], player_perspective[third person])",Tomb Raider: The Angel of Darkness is a third person action-adventure shooter that was released in 2003 with a T rating (for Teen).,['Tomb Raider: The Angel of Darkness is a third person action-adventure shooter that was released in 2003 with a T rating (for Teen).']
viggo-challenge_train_20_percent-568,"inform(name[StarCraft], release_year[1998], rating[good], genres[real-time strategy], player_perspective[bird view], has_multiplayer[yes])",StarCraft was released in 1998 as a real-time strategy played from the bird view perspective. It is a good game and even has a multiplayer mode.,['StarCraft was released in 1998 as a real-time strategy played from the bird view perspective. It is a good game and even has a multiplayer mode.']
viggo-challenge_train_20_percent-569,"inform(name[Grand Theft Auto V], release_year[2013], developer[Rockstar North], genres[action-adventure, driving/racing, shooter])","Grand Theft Auto V, developed in 2013 by developer Rockstar North, is an action-adventure driving and shooting game.","['Grand Theft Auto V, developed in 2013 by developer Rockstar North, is an action-adventure driving and shooting game.']"
viggo-challenge_train_20_percent-570,"inform(name[SpellForce 3], developer[Grimlore Games], rating[poor], genres[real-time strategy, role-playing], player_perspective[bird view])",SpellForce 3 is a real-time strategy game developed by Grimlore Games. The game incorporates role-playing elements with a bird view and was released to poor critical reception.,['SpellForce 3 is a real-time strategy game developed by Grimlore Games. The game incorporates role-playing elements with a bird view and was released to poor critical reception.']
viggo-challenge_train_20_percent-571,"inform(name[Dirt: Showdown], genres[driving/racing, sport], player_perspective[first person, third person], has_multiplayer[yes], platforms[PlayStation, Xbox, PC], available_on_steam[no], has_linux_release[no], has_mac_release[no])","Dirt: Showdown is a game that I'm currently playing on my Xbox. I am pretty sure you could get it on PlayStation and the PC, too. It is a sport driving/racing game. I love that is is multiplayer and you can view the race by first or third person. Sadly, it is not avialable on Steam, Linux, or Mac.","[""Dirt: Showdown is a game that I'm currently playing on my Xbox. I am pretty sure you could get it on PlayStation and the PC, too. It is a sport driving/racing game. I love that is is multiplayer and you can view the race by first or third person. Sadly, it is not avialable on Steam, Linux, or Mac.""]"
viggo-challenge_train_20_percent-572,"inform(name[A Way Out], release_year[2018], rating[good], genres[action-adventure], platforms[PlayStation, Xbox, PC], available_on_steam[no], has_linux_release[no], has_mac_release[no])","A Way Out is a fun action-adventure game from 2018. The game is available for PlayStation, Xbox, or PC. Mac, Linux, and Steam do not have the game.","['A Way Out is a fun action-adventure game from 2018. The game is available for PlayStation, Xbox, or PC. Mac, Linux, and Steam do not have the game.']"
viggo-challenge_train_20_percent-573,"inform(name[TrackMania Turbo], release_year[2016], rating[good], genres[arcade, driving/racing], player_perspective[first person, third person], has_multiplayer[yes])",TrackMania Turbo is a good arcade racing game from 2016. Players can compete with one another in multiplayer mode with both first and third person perspectives.,['TrackMania Turbo is a good arcade racing game from 2016. Players can compete with one another in multiplayer mode with both first and third person perspectives.']
viggo-challenge_train_20_percent-574,"inform(name[Assassin's Creed Chronicles: India], rating[poor], genres[action-adventure, platformer], platforms[PlayStation, Xbox, PC], has_linux_release[no], has_mac_release[no])","If you like action-adventure platformer games then you might want to try Assassin's Creed Chronicles: India despite the poor rating. It is released on the PlayStation, Xbox and PC but unfortunately has no support for Linux or Mac.","[""If you like action-adventure platformer games then you might want to try Assassin's Creed Chronicles: India despite the poor rating. It is released on the PlayStation, Xbox and PC but unfortunately has no support for Linux or Mac.""]"
viggo-challenge_train_20_percent-575,"inform(name[Diablo II], release_year[2000], developer[Blizzard North], genres[hack-and-slash, role-playing], player_perspective[bird view])",Blizzard North released Diablo II in 2000. It's a hack-and-slash role-playing game with a bird's eye perspective.,"[""Blizzard North released Diablo II in 2000. It's a hack-and-slash role-playing game with a bird's eye perspective.""]"
viggo-challenge_train_20_percent-576,"inform(name[Need for Speed: Shift], rating[average], genres[driving/racing, simulation], player_perspective[first person, third person], platforms[PlayStation, Xbox, PC], available_on_steam[yes], has_linux_release[no], has_mac_release[no])","Need for Speed: Shift is an okay racing simulator. With either first person or third person view, you can enjoy driving on PlayStation, Xbox, or PC. Although you will find it on Steam, there is no Mac or Linux release.","['Need for Speed: Shift is an okay racing simulator. With either first person or third person view, you can enjoy driving on PlayStation, Xbox, or PC. Although you will find it on Steam, there is no Mac or Linux release.']"
viggo-challenge_train_20_percent-577,"inform(name[Guitar Hero: Smash Hits], genres[music], player_perspective[first person], has_multiplayer[yes])",Guitar Hero: Smash Hits is a first person music game that has multiplayer.,['Guitar Hero: Smash Hits is a first person music game that has multiplayer.']
viggo-challenge_train_20_percent-578,"inform(name[Age of Wonders II: The Wizard's Throne], genres[role-playing, turn-based strategy], platforms[PC], available_on_steam[yes])",Age of Wonders II: The Wizard's Throne is a turn-based role-playing strategy game for PC only. It is available on Steam.,"[""Age of Wonders II: The Wizard's Throne is a turn-based role-playing strategy game for PC only. It is available on Steam.""]"
viggo-challenge_train_20_percent-579,"inform(name[Little Big Adventure], release_year[1994], developer[Adeline Software International], esrb[T (for Teen)], rating[average], genres[action-adventure], player_perspective[third person], has_multiplayer[no])",Little Big Adventure is an average third person action-adventure game with no multiplayer that is rated T (for Teen). It was developed by Adeline Software International and released in 1994.,['Little Big Adventure is an average third person action-adventure game with no multiplayer that is rated T (for Teen). It was developed by Adeline Software International and released in 1994.']
viggo-challenge_train_20_percent-580,"inform(name[Anthem], exp_release_date[February 22, 2019], genres[action-adventure, role-playing, shooter], player_perspective[third person], has_multiplayer[yes], platforms[PlayStation, Xbox, PC])","Anthem is a third person action-adventure role-playing shooter game with multiplayer. You can play it on PlayStation, Xbox, and PC, and will be out on February 22, 2019.","['Anthem is a third person action-adventure role-playing shooter game with multiplayer. You can play it on PlayStation, Xbox, and PC, and will be out on February 22, 2019.']"
viggo-challenge_train_20_percent-581,"inform(name[Euro Truck Simulator], release_year[2008], rating[poor], genres[driving/racing, simulation], player_perspective[first person])",Euro Truck Simulator from 2008 was a poor driving/racing simulation game. It was first person.,['Euro Truck Simulator from 2008 was a poor driving/racing simulation game. It was first person.']
viggo-challenge_train_20_percent-582,"inform(name[Rocket League], release_year[2015], esrb[E (for Everyone)], genres[sport, vehicular combat], has_multiplayer[yes])","A vehicular combat game featuring sport aspects, Rocket League, was released in 2015. The game is rated E (for Everyone) and offers a multiplayer mode.","['A vehicular combat game featuring sport aspects, Rocket League, was released in 2015. The game is rated E (for Everyone) and offers a multiplayer mode.']"
viggo-challenge_train_20_percent-583,"inform(name[The Last of Us], release_year[2013], developer[Naughty Dog], esrb[M (for Mature)], genres[action-adventure, shooter], player_perspective[third person], platforms[PlayStation])","The Last of Us is a 2013 action-adventure shooter that was developed by Naughty Dog for the PlayStation. You can play this from a third person perspective. However, this game is rated M for mature audiences.","['The Last of Us is a 2013 action-adventure shooter that was developed by Naughty Dog for the PlayStation. You can play this from a third person perspective. However, this game is rated M for mature audiences.']"
viggo-challenge_train_20_percent-584,"inform(name[Life is Strange], esrb[M (for Mature)], rating[good], genres[role-playing], player_perspective[third person])",Life is Strange is a good role-playing game played in third person. It is rated M (for Mature).,['Life is Strange is a good role-playing game played in third person. It is rated M (for Mature).']
viggo-challenge_train_20_percent-585,"inform(name[God of War], release_year[2018], rating[excellent], genres[action-adventure, platformer, role-playing], player_perspective[third person], platforms[PlayStation])",God of War is an excellent action-adventure platformer that came out in 2018 for PlayStation. The role-playing game is third person.,['God of War is an excellent action-adventure platformer that came out in 2018 for PlayStation. The role-playing game is third person.']
viggo-challenge_train_20_percent-586,"inform(name[NBA 2K19], exp_release_date[September 11, 2018], developer[Visual Concepts], genres[sport])","NBA 2K19 is a sports game that will be released on September 11, 2018 by the developer Visual Concepts.","['NBA 2K19 is a sports game that will be released on September 11, 2018 by the developer Visual Concepts.']"
viggo-challenge_train_20_percent-587,"inform(name[Undertale], rating[excellent], genres[adventure, indie, role-playing], platforms[PlayStation, Nintendo Switch, PC], available_on_steam[yes], has_linux_release[yes], has_mac_release[yes])","Undertale is an indie adventure role-playing game with an excellent rating. It's available on PlayStation, Nintendo Switch, and PC. You can also buy this game on the Steam store. If you were wondering if this game has a Linux or Mac release, the answer is yes and yes.","[""Undertale is an indie adventure role-playing game with an excellent rating. It's available on PlayStation, Nintendo Switch, and PC. You can also buy this game on the Steam store. If you were wondering if this game has a Linux or Mac release, the answer is yes and yes.""]"
